authorId,firstName,lastName
144835052,Gowri,Sunder
2226117293,N.,K. Tran
2251768761,J.,M. Peña
2301511356,Mitchell,R Lunn
1382466923,J.,Obedin-Maliver
5881978,A.,Flentje
2135073173,Xian-Ming,Chen
4420219,G.,Gores
4756807,C.,Payá
2833034,N.,LaRusso
2072703090,Charlene,K. Chu
80378192,Rune,Nyrup
1805974389,Simon,Donato-Woodger
47925242,Kathleen,Leslie
2152490051,Shehroz,S. Khan
2175682841,Corinne,Bernett
4307282,A.,Grenier
2901415,R.,Silipo
2250584001,Rossano,Vergassola
2066265764,Wei,Zong
2271077286,Michael,R. Berthold
2159008991,Hannon,Shepard
2114085260,Michael,Young
1936237,Billy,Kihei
10361830,Kendra,C. Garrison
40442532,T.,Hahn
151253807,Wen-Cherng,Lee
47655648,L.,Ling
31597216,A.,Weinberg
4019281,E.,Akporiaye
118464150,Suriana,Suriana
52051746,Solange,Baptiste
1753304787,A.,Manouan
1410504211,P.,García
1421859607,Helen,Etya’ale
2266827312,Tracy,Swan
1844493646,W.,Jallow
118733088,A.,Alishani
2109597228,Dongxian,Zhang
2157278348,Jingjing,Sun
2157146806,Hao,Li
2151483108,Jing,Yu
2113205928,T.,Sun
2297497438,Simon,French
2213583079,Abdul,Ahad
2213489000,Feng,Leng
2329941009,Hiroshi,Ichise
25148425,E.,Schrom
2282609016,Jae,Young So
2356525151,Carter,Sellner
2356580119,Yang,Gu
2356523587,Wenjuan,Wang
2356524845,Celine,Kieu
152946662,Woo-Yong,Park
2356578445,Rachel,Yang
2335124858,Karen,Wolcott
5399483,F.,Livak
2314532341,Michael,Kruhlak
2356524837,Olga,Aprelikova
2212600496,Justin,M. Gray
2239113968,Vishal,N. Kopardé
2356524986,Yasuhiro,Moriwaki
2302562033,R.,Germain
2310873380,Li,Yang
2239108997,Dane,A. Crossley
2246003245,Kent,L.R. Thornburg
2279990447,Amy,Francis
2279991537,Colin,Campbell
2279990390,Tom,R. Gaunt
2320480563,Qi,Wang
2319471527,Tianfei,Zhou
2316894284,Ye,Yuan
2259032980,Rui,Mao
2399393100,Kabir,Haruna Kaita
2323825130,Sanusi,Sani Danmali
2197410088,Yifan,Yang
2337251966,Ling,Peng
2064360227,Dan,Wan
2354259597,N.,Perez
2185949399,Chongyi,Li
18158517,Chunle,Guo
7523259,Shangchen,Zhou
1470571795,Qiming,Ai
2054599089,Ruicheng,Feng
1717179,Chen,Change Loy
2117698134,Liang,Peng
2113828737,J.,Bai
2327938443,Xiaoli,Zeng
47943036,Yongxin,Zhou
2362596345,Constanze,Heydkamp
2362593857,Ronja,Gaulinger
2362594418,Vanessa,Borkmann
70083151,Ainul,Yaqin
2078994820,A.,Laksito
2393074852,Siti,Fatonah
5936304,M.,Schreinemacher
6051675,D.,Henatsch
32953861,K.,W. Y. Barneveld
2242640025,N.,Bouvy
2215109783,Adam,V. Daniel
2249184526,Patrick,A. Smith
3755852,D.,Ehirchiou
2038452487,I.,Bernabei
5981373,V.,Chobaz
31615979,M.,Castelblanco
3746534,T.,Hügle
143704580,A.,So
2152836392,Li,Zhang
5516465,N.,Busso
40477794,S.,Nasi
153325465,S.,Endo
14329664,B.,Essien
10748008,M.,Kotiw
2097536,A.,H. Foruzan
7377952,Yenwei,Chen
1730285,A.,Razaque
2130139463,Jinrui,Wang
2200107457,Zancheng,Wang
9231275,Q.,B. Hani
46254274,M.,Khaskheli
4347364,W.,A. Bhutto
40177266,T.,Darby
48766582,C.,Naudin
48059857,L.,Luo
2109145151,Rheinallt,M. Jones
2934958,L.,Demi
8665083,K.,V. Dongen
31654834,M.,Verweij
2112299509,Jie,Yan
2274141879,Jing,Liu
2155968391,Zhonghan,Zhang
11221791,J.,Coulot
1388890372,V.,Camara‐Clayette
145563229,M.,Ricard
3181898,F.,Lavielle
144647147,V.,Vélasco
6135553,F.,Drusch
5170247,J.,Bosq
2960278,M.,Schlumberger
3763835,V.,Ribrag
2632975,W.,Segars
103418428,B.,Tsui
2087286167,Jing,Cai
144154378,F.,Yin
33112537,G.,Fung
2927992,E.,Samei
2699238,Anxo,Cereijo Roibás
145263612,A.,Krüger
3300362,Koen,Ponnet
13870088,E.,Wouters
5955745,D.,Mortelmans
2085850400,Inge,Pasteels
7811225,C.,D. De Backer
31714628,K.,Van Leeuwen
2141363,Alain,Van Hiel
51360579,Kenneth,Younge
10246569,Jeffrey,M. Kuhn
9823636,Michael,Vennettilli
88836155,Soutick,Saha
6086530,U.,Roy
49867664,A.,Mugler
122823409,Ted,Hayduk
2110954844,Megan,L. Jones
2240945935,David,L. Kaplan
2666885,M.,Mclaughlin
2745666,D.,Lorimer
2295596246,Liang,Guo
2273507882,Stephanie,L. Thorn
2345949786,Pedro,Gil de Rubio Cruz
2298273053,Zhao,Liu
2111009,J.,Gallezot
2257084048,Qiong,Liu
2308729223,E.,Moulton
2254198791,Richard,E. Carson
2273972945,A.,Sinusas
2298212044,Chi,Liu
51927749,D.,Gebregiorgis
5985930,D.,Deocampo
4457662,V.,Foerster
3754728,F.,Longstaffe
50771823,J.,Delaney
88104595,F.,Schaebitz
46592642,A.,Junginger
36993789,M.,Markowska
78131242,S.,Opitz
2112295,M.,Trauth
35504480,H.,Lamb
8757236,A.,Asrat
2322785104,Parivash,Rostami
2322775264,Hamdullah,Habibi
2126257377,Zarrin,Daneshvar Heris
2135639485,Sadegh,Maleki Avarsin
2281375653,Jahangir,Yari Haj Ataloo
1384319266,S.,Grivet-Talocia
1840925,I.,Stievano
35035299,F.,Canavero
2816620,I.,Maio
2337084022,Yi,Fu
2237878787,Hong,Yi
47600048,Rentuo,Tao
1510709850,Ziqiang,Li
1380391852,Renshuai,Tao
2156071890,Bin,Li
2319927777,Scott,Fullenbaum
2326722074,Jackson,Hebner
144383650,D.,Hwang
49234411,Jeffrey,Liebner
2241014850,Qin,Lu
2326718528,Ashton,Wine
4102902,K.,Horner
6307074,Y.,Cazals
65787909,S.,Supriyono
2176411745,Agata,Skorupka
2121672692,Titi,Setiyoningsih
2355459892,C.,Ulya
67165188,S.,Suwandi
66289854,N.,Wardani
2121660648,Sugit,Zulianto
67315577,K.,Saddhono
2144339946,Siyuan,Chen
2301476184,Kaichuang,Zhang
2301501395,Jingdong,Hu
2301544304,Na,Li
2301379646,Ao,Xu
1499279004,Haoyang,Li
1502765940,Juexiao,Zhou
2297269555,Chao,Huang
2264083868,Yongguo,Yu
2198273175,Xin,Gao
4844029,E.,Namkung
2313186366,S.,Kang
2396041121,Puji,Isnaini
2099569404,Santi,Farmasari
2388278855,Ni,Wayan Mira Susanti
2843020,J.,Cowie
1714234,F.,Burstein
2587718,K.,Khanafer
31939429,J.,Bull
3508351,G.,Upchurch
80511404,R.,Berguer
2277332660,O.,Ojo
3725075,P.,Coffie
1400872210,Besigin,Tonwe-Gold
4304265,A.,Tanon
1396370112,C.,Amani-Bossé
4959756,Gédéon,Bédikou
3497921,E.,Abrams
145963732,F.,Dabis
3933975,D.,Ekouevi
2268491181,Théo,Bourdais
2065738578,Pau,Batlle
2268641237,Xianjin,Yang
2268490291,Ricardo,Baptista
2268492470,Nicolas,Rouquette
1760230,H.,Owhadi
2408976948,G.,Mills
9970626,J.,Ni
2163285251,Ruping,Liu
2163292705,Yingqi,Li
2065465713,Guangyi,Tang
2055356924,P.,Shi
102623061,D.,Esaulov
88704356,Moez,Touihri
145746331,J.,Labbé
5342148,L.,Imbeau
6369261,M.,Darveau
1580566572,Rusmitha,Sipahutar
101260282,Tomi,Arianto
104649071,Dwi,Indriastuti
2280779966,Olivia,Fachrunnisa
3148284,Ana,R. Quiñones
1734749,C.,Nagel
8178227,A.,Botoseneanu
5009383,J.,Newsom
2404139,D.,Dorr
2412063672,J.,Kaye
1804492,S.,Thielke
2058210,H.,Allore
4535134,K.,Bučar
145282401,J.,Malet
40399986,L.,Stabile
4030753,Jure,Pražnikar
144331186,S.,Seeger
5716192,M.,Zitnik
2069693130,Sakshi,Pandey
2216015156,Víctor,Morales Oñate
2216020198,Bolívar,Morales-Oñate
2195457797,Hanning,Tang
3260520,Liusha,Yang
2195372919,Rui,Zhou
2118672695,Jing,Liang
2195427055,Hong,Wei
2118007639,Xuan,Wang
2313729852,Qingjiang,Shi
2244060217,Zhi-Quan,Luo
2343306021,H.,Halimah
2343305030,Rizaldi,Malik
2343305462,Y.,Yulianeta
152623545,Swapan,Kumar Saha
144532447,Paulo,Duarte
40439863,S.,Silva
38655814,Guijun,Zhuang
36088523,M.,Lockwood
145465399,A.,Doulgeris
152908943,Anca,Cristea
1500416032,Zeng,Wan-dan
2151103160,Cheng-wei,Wu
2289180077,Ru-jin,Shi
2289928328,Qian-xue,Li
2314797671,Zhi,Xia
47450668,Amelia,Smith
48395824,L.,Murphy
144123629,K.,Bennett
145735779,T.,I. Barron
2318990026,Aswin,Ardiansyah
71900218,Z.,Indra
2141382059,Debi,Yandra Niska
2118038331,Siming,Huang
2113666674,Y.,Hu
2215325741,Tianri,Guan
144371174,Hao,Fu
2069544287,Ziqiang,Pan
1741624238,Steven,J. Krieg
1743905,P.,Kogge
144539424,N.,Chawla
2158583100,M.,Kirisci
2126635311,Ozge,Cagcag Yolcu
2059924404,Mariem,Mhiri
3042359,Mohamed,Kais Msakni
2253769398,M.,Hasna
2888256,T.,Khattab
2258743695,M.,Haouari
50437327,G.,Tam
144092131,E.,Chan
2108636901,Sida,Liu
122326551,H.,X. Jara
1792502,Erik,Schokkaert
2116110508,T.,T. Nguyen
2154889752,Heejin,Kim
2178160,T.,X. N. Huy
34222442,W.,Min
121406426,Hu-Jung,J. Lee
32032266,A.,Reyes
4780445,John-hwa,Lee
48388329,Suk,Kim
2162210436,Stephen,M. Smith
1764485,P.,Bandettini
35250885,K.,Miller
2591098,Timothy,Edward John Behrens
1737497,Karl,J. Friston
144475526,O.,David
143747274,Thomas,T. Liu
1813998,M.,Woolrich
2358653,Thomas,E. Nichols
1591132058,Yichi,Zhang
1720767190,Qingcheng,Liao
2143195404,Rushi,Jiao
8776861,Jicong,Zhang
1691758082,A.,Seiler
31981497,Amy,Clegg
6863048,R.,Kaplon
2275449814,Sarah,Rosemas
5263003,James,D. Allred
10177617,Gabriele,Galliverti
38356613,S.,Wullschleger
47433510,M.,Tichet
48573044,D.,Murugan
3783036,Nadine,Zangger
51447614,Wesley,Horton
2603620,A.,Korman
6380869,L.,Coussens
4868354,M.,Swartz
6883889,D.,Hanahan
2281704339,Huifen,Guo
2282359017,Fenggi,Ma
2281704407,Zhen,Zhou
79441383,Norsyela,Muhammad Noor Mathivanan
8958172,N.,A. M. Ghani
49179705,R.,Janor
48146965,Yong,Gao
2111316339,Zhifeng,Li
143970608,Y.,Qiao
144431457,C.,Cristina
46674146,G.,Luque
38959506,Gianina,Demarchi
133963675,Felicitas,Lopez Vicchi
1398579787,L.,Zubeldia-Brenner
6768646,M.,P. Pérez Millán
21983172,Sofía,Perrone
5903318,A.,Ornstein
1401237028,I.,Lacau-Mengido
37247919,S.,Berner
1397685671,D.,Becu-Villalobos
13202159,C.,Puerner
1911930610,Kaesi,A. Morelli
108150206,Joshua,D. Kerkaert
2258072914,Jane,T. Jones
2344732980,Katherine,Quinn
2242348108,Sandeep,Vellanki
2260515162,R.,Cramer
2308655,G.,Kizilkaya
1808911,P.,Aşkar
4791036,V.,S. Pashkov
2248345136,V.,Maiorov
92625206,V.,Bystrov
48205464,A.,N. Hoang
2248344873,T.,Volkova
2251615225,Eugene,V. Grishin
34565093,M.,S. Karoui
2303529642,Fatima,Zohra Benhalouche
39062709,M.,Hahn
34992647,A.,Farley
2060137988,Victor,Lin
35588085,L.,Chou
48793218,Beate,Glaser
143624574,I.,Nikolov
49318668,D.,Chubb
1847394,M.,Hamshere
2775464,R.,Segurado
145842874,V.,Moskvina
2142060,P.,Holmans
2108493297,Xi,Yu
35784532,B.,Ouyang
143961030,J.,Príncipe
2309954,S.,Farrington
35220253,J.,Reed
2110500564,Yanjun,Li
2145355941,Q.,Wang
35143473,N.,Ward
1887216,T.,McCormick
9203477,K.,Cooper
145433683,Rong,Xu
38742300,S.,Horowitz
2370262617,Fatima,Lawal Bello Oluwasesan M
2370260341,Kamaluddeen,Suleiman Kabo Bello Oluwasesan M
2370262237,Sadiq,Sani Bello Oluwasesan M
144568661,Qingquan,Yu
104348232,W.,Gong
51367560,A.,Gachenko
51445133,A.,E. Hmelnov
80000844,T.,A. Hmelnova
51446964,G.,Rugnikov
11621005,S.,Stuart
37536746,L.,Tansey
3029896,E.,Quayle
2256395406,Xin,Guan
2308370979,Jinglan,Zheng
2256602646,Mei-Yan,Zheng
144334436,M.,Moradi
32168402,E.,Rahimpour
51254472,Parisa,Jafari
2059138,A.,Jouyban
94217656,Q.,Zhai
2115103257,Jie,Hou
2110179705,Huakun,Wang
2112797857,Jiaan,Yan
12678923,Muneera,Baig Enver
5323860,W.,Marcenes
5986547,S.,Stansfeld
144453150,E.,Bernabé
2276288097,Achmad,Fanani
2081342008,Cholifah,Tur Rosidah
2092529718,Triman,Juniarso
2268339944,Eldine,Salsabila Putri
2268341031,Gresya,Ailina Roys
2268343956,Vannilia,
35122174,K.,Koiwai
2672595,K.,Kawada
2111261881,Toru,Yamamoto
3176087,M.,Sughrue
145726946,I.,Yang
47620177,A.,Kane
5318258,S.,Fang
5585382,A.,Clark
5032496,D.,Aranda
2508384,I.,Barani
4068244,A.,Parsa
50980257,R.,Lipp
1722205,A.,Schmeink
2147034,Guido,Dartmann
3240744,L.,Fazlic
2071975445,T.,Vollmer
2067621055,S.,Winter
7364458,A.,Peine
48762071,Lukas,Martin
119145124,Nurlev,Avana
2140314938,Tri,Wera Agrita
122771455,R.,Putri
1659009771,Javier,Perez Tobia
2174690,Apurva,Narayan
1395861654,S.,O. Chudaev
79549662,N.,T. Afanasiev
2130963111,Dm,Kim
102979062,A.,Tanaev
30069621,Caldi,
30156345,Chodos,
30192314,Everding,
2089923443,Owen,
30067741,Vafaeisefat,
2171512,Michael,Groenendyk
34789360,J.,Burton
34124512,J.,Amundson
31244159,R.,Cassotto
3639673,Chin-Chang,Kuo
3110751,M.,Dennin
2077538354,Restu,Januarty Hamid
2201099466,Rosmawati,Abdul Maing
2129702013,Rampeng,
2357656020,Achmad,Fajar Muhammad
2238148377,Nurfaizah,Sahib
11808944,M.,Fabbricino
2079467490,A.,Sarjito
2170412216,Jiajun,Wang
2658824,Yingchi,Mao
2202613426,Zibo,Wang
2237506789,Jun,Wu
2118431865,Jie,Wu
2325441621,K.,Manakutty
88817353,J.,Pelamonia
150904765,A.,P. Heumassy
2399700175,Noky,Rendy Kapelle
4335432,Jacob,Kach
38930375,Tiha,M. Long
34960532,Phillip,Selman
1414203045,Eva,Y. Tonsing-Carter
82448461,Maria,A. Bacalao
6707794,R.,Lastra
14481519,Larischa,de Wet
48470552,Shane,Comiskey
40358857,Marc,Gillard
3542694,Calvin,VanOpstall
47362954,Diana,C. West
34937080,W.,Chan
12229926,D.,V. Griend
2096982,S.,Conzen
5036126,R.,Szmulewitz
97938576,G.,Dhamale
93246285,A.,Tak
49061574,V.,Mathe
12654991,S.,Ghorui
30983360,Yingmin,Yu
2145626883,Min,Li
2238885555,Xiaomei,Sun
2152747653,Jun,Li
66477497,Yuhe,Song
144615401,D.,Jameson
2071631,K.,Garwood
2070735608,C.,Garwood
145348729,Tim,Booth
1720051,Pinar,Alper
2409818,S.,Oliver
2136641328,Matkovski,Bojan
2136641242,Zekic,Stanislav
107965794,Savić,Mirko
70885926,Radovanov,Boris
2149869703,Jie,Li
2144134706,Jinsong,Wu
2118095747,Bin,Hu
2146309367,Chonggang,Wang
34665814,M.,Daneshmand
2798354,R.,Malekian
2108803249,Lixin,Zhang
145188902,Jiancheng,Shi
1695902,Zhongjun,Zhang
3304012,K.,Zhao
2279381005,M.,Dhayanand
2260526599,M.,Bharath
2260528322,M.,P. Prabakaran
2278545107,M.,S. vaardhini
2279380387,Construction,Management Student
144455360,D.,Strukov
2156789,R.,Bernhardt
4185827,D.,Scharnweber
143729816,B.,Müller
2382153,F.,Beckmann
3423167,J.,Goebbels
144628762,J.,Jansen
3744032,H.,Schliephake
3754104,H.,Worch
40828774,S.,Cernera
15471180,R.,Eisinger
145718995,J.,Wong
31643440,Kwo,Wei David Ho
81955107,J.,Lopes
46287980,K.,To
1431761259,S.,Carbunaru
1398440727,A.,Ramirez-Zamora
144470610,L.,Almeida
38780809,K.,Foote
1840350,M.,Okun
1769366,A.,Gunduz
2258455058,H.,Thompson
152396192,N.,Wright
2396702050,George,Petrou
84290729,A.,Abdul-Mumin
2258310686,F.,Abantanga
2279947351,Michael,Amoah
2269232605,William,Appeadu-Mensah
1382393745,Z.,Bokhary
6923210,Bruce,Bvulani
66599425,M.,Mulenga
2315182583,Bip,Nandi
152950127,B.,Nimako
8034529,G.,Philipo
9617065,S.,Tabiri
10044247,Abiboye,Yifieyeh
1399146447,N.,Ade-Ajayi
2258900566,Shuvra,Das
31177363,Desmond,K Li
26895219,Lauren,E Smith
2292233476,Alexander,W Rookyard
34112765,S.,Lingam
5444977,Y.,Koay
144520989,Holly,P. McEwen
4209159,S.,Twigg
2856989,A.,Don
1395754344,J.,O’Sullivan
5596772,S.,Cordwell
35769853,Melanie,Y. White
2004489925,Suryapavan,Cheruku
2248086878,Suryanarayan,Balaji
2372264840,Adolfo,Delgado
2256195344,V.,Krishnamurthy
2005507937,Qasim,Ramzan
2280916667,M.,Amin
2175894138,Najla,M. Aloraini
2315828675,Hamid,en Abd El-Wahed Khalifa
2158674908,Dingding,Hu
152278375,Tao,Yu
2314274172,Pengfei,Li
102122356,Noel,Dyer
27069705,C.,Kastrisios
116444839,Leila,De Floriani
2328457063,Lulu,Zhang
2181382810,Xiaowen,Wang
2328271931,Huanhuan,Zhang
2295873742,Bo,Zhang
2332789515,Jin,Zhang
2328219368,Xinkang,Hu
2328800883,Xintong,Du
2329139801,Jianrong,Cai
2319523838,Weidong,Jia
2267774398,Chundu,Wu
2316183978,Simon,Steiger
5227098,H.,Westerlind
67026905,D.,di Giuseppe
2245688541,J.,Askling
123317105,Barmby,
123271308,Dunn,
123606134,Bates,
2098478951,Klaassen,
66250760,Slamet,Wiyono
66502079,T.,Abidin
52274719,Ginanjar,Wiro Sasmito
2055082578,M.,Huda
2254533161,Holly,J. Strausbaugh
5343121,M.,Dallman
2255457200,Jon,D. Levine
2238893992,Shishi,Wu
40791635,O.,Magwood
2292103306,Quanfang,Dong
2250610128,Xiaolin,Wei
5313527,K.,Bearss
6736852,C.,Johnson
4828365,B.,Handen
3940671,E.,Butter
5077635,L.,Lecavalier
116140787,Tristram,H. Smith
49921397,L.,Scahill
1665829767,Ugur,Filiz
115254319,R.,Annisa
151460282,M.,Effendi
82704105,Damris,Damris
47269568,Yosuke,Ito
2324573,M.,Fukuda
7006279,H.,Matsuzawa
144819690,H.,Masuda
2069792,Yu,Kobayashi
49459943,Naoya,Hasegawa
2968627,H.,Kitaura
3178394,A.,Kakita
1713355,Y.,Fujii
3025604,F.,Holecz
40441018,M.,Barbieri
47822663,Alessio,Cantone
34179057,P.,Pasquali
14057294,S.,Monaco
88728428,Veeshan,Rayamajhee
145361224,A.,Bohara
3851299,Jilin,Bai
15553993,A.,Bakula
1987099,D.,Fellows
6495639,M.,Ollenschleger
4347767,I.,Kureshi
50264760,G.,Spiegel
2521798,Gian,Fulgoni
145556983,Q.,Hu
93025540,S.,Viswanadham
2240807548,Ravindra,P. Joshi
47222823,K.,Schoenbach
2240103776,Stephen,J. Beebe
2244234140,Peter,F. Blackmore
2325935180,Yu,Xia
2325723817,Guangji,Zheng
2317503162,Ye,Li
2146673236,Hui,Liu
2108009324,Xueliang,Wang
2149196514,Yuwei,Cai
1410743836,Mansour,A. Al-Garni
1402419970,E.,K. El-Sawy
103557480,S.,Khomsi
2352890929,André,M. Souza
2380186791,Livia,Lissa Kobayashi
2356171968,Lucas,Andrietta Tassoni
88651708,C.,Garbossa
2356170555,R.,V. Ventura
2124985123,Elaine,Parros Machado de Sousa
2423149350,Isabella,Rasthøj Holst
34315328,S.,F. Buhl
4761134,T.,Thilsing
50810823,M.,M. Storsveen
2341295788,S.,Wehberg
2092309968,T.,Carstensen
8569887,D.,Jarbøl
144625909,A.,Shelestov
10720539,M.,Lavreniuk
144188078,V.,Vasiliev
51894811,L.,Shumilo
49238811,A.,Kolotii
2647304,B.,Yailymov
2455282,Nataliia,Kussul
30494387,H.,Yailymova
1983855,G.,Drusano
145347288,M.,Neely
25840079,Sarah,Kim
47652896,W.,Yamada
77912692,S.,Schmidt
16865185,B.,Duncanson
29441712,Jocelyn,Nole
134522981,Nino,Mtchedlidze
1396443452,C.,Peloquin
143682962,A.,Louie
2347269026,Hyun,Sim
2111389959,Han-na,Choi
2291722033,Ujwala,Thakur
2291643815,Amarjeet,Prajapati
9249870,Ankit,Vidyarthi
31612911,A.,Bennett
5360599,P.,DePetrillo
2916386,Yongchao,Liu
38613433,B.,Schmidt
1793395,D.,Maskell
2278881205,Anna,Wagner
2396513018,Evren,Aslan
2321597753,Daniel,Marimekala
2284079973,Damian,Valles
2351128198,Aman,Simaremare
2260608205,Arif,Rahman
2093404219,Kisno,Kisno
2095186605,K.,Kamtini
1804758,P.,Ashenden
145891613,P.,Wilsey
2693821,D.,E. Martin
2176904973,Siniča,Mali
37796772,Lenka,Maličká
5149464,D.,Hopko
145650984,Jessica,Stowell
8137404,W.,H. Jones
4275807,Maria,E. A. Armento
49707094,J.,Cheek
2125112877,Godfrey,C. Onuwa
2128180741,Solomon,T. Folorunsho
31240641,G.,Binuyo
117237773,M.,Emefiene
2128182137,Onyekwere,P. Ifenkwe
3593501,H.,Choi
2145928544,Min,Kyoung Kim
48052528,Kangwook,Lee
2145140172,K.,Lee
4115529,Y.,Choi
152692357,Y.,Shin
35115774,Sung-Gook,Cho
2170729171,S.,Ko
2822260,R.,Perdisci
40608753,Martina,Lindorfer
2527531,Adam,Doupé
3295950,A.,Lanzi
1696427,A.,Kapravelos
2350947,G.,Stringhini
2240710091,Jiatong,Li
37278009,Fangda,Han
144753120,Ricardo,Guerrero
144658464,V.,Pavlovic
11686575,L.,Simhaev
5155826,N.,McCarty
40476765,R.,Ford
1710548,H.,Senderowitz
2426651,Jin-xin,Zheng
143792103,Yang,Wu
46268513,Zhiwei,Lin
2152582000,Guangfu,Wang
4456694,Sibo,Jiang
2109359185,Xiang,Sun
51186421,Hao-peng,Tu
40396394,Zhijian,Yu
38948602,D.,Qu
3075953,Š.,Vintar
2154843803,Mojca,Brglez
2034060819,Aleš,Žagar
1671749118,Polyanna,de Sousa Moro
1748919,R.,Vidotti
41136258,E.,Dantas
1478343833,Akashnathan,Aranganathan
7259364,E.,Beyerle
5705971,E.,Karimuribo
69551948,E.,Mutagahywa
6759060,C.,Sindato
38623584,L.,Mboera
4994143,M.,Mwabukusi
8411958,M.,Kariuki Njenga
28923822,Scott,Teesdale
3741485,Jennifer,M Olsen
4298710,M.,Rweyemamu
2257976809,MD,Artur Iwasieczko
2257976818,MD,Tomasz Jazwiec
2257976321,PhD,Manikantam Gaddam
2257974284,MD,Boguslaw Gaweda
2257972783,MD,Magdalena Piekarska
2257979739,BS,M. Solarewicz
2257980025,PhD,Manuel K. Rausch
2257982885,MD,PhD Tomasz A. Timek
1866719,T.,Schaffter
2990531,D.,Marbach
1742820,D.,Floreano
115017520,Galit,Meisler
2186438806,Tongyang,Ren
2075303015,Tao,Han
2123059659,Qun,Guo
2051688060,Gang,Li
1404484431,C.,Schölzel-Dorenbos
5932956,E.,Meeuwsen
1399672577,M.,Olde Rikkert
1397391917,Bilal,Chehaibou
152735107,Eva,Izquierdo
37348265,Audrey,Chu
2142562965,Claire,Abadie
2137488824,Mariarosa,Cavallo
2000981924,A.,Khalili
144988032,T.,Dang
83096908,C.,Gréboval
48670717,X.,Xu
6594658,S.,Ithurria
95458119,G.,Vincent
32400193,B.,Gallas
4597333,G.,Mugny
40382566,A.,Arnaud
3769277,E.,Lhuillier
2934021,C.,Delerue
2405658146,Alvin,Nugraha Saputra
100714101,Aji,Setiawan
73583875,Yamin,Nuryamin
69432756,Ade,Priyatna
2404070991,Zahra,Alifia Dewi
12578391,J.,Kunisch
37192675,G.,Messina
6341590,D.,Sirabella
32231178,S.,Monteverde
4709659,B.,Galvez
6173304,R.,Tonlorenzi
4536950,E.,Schnapp
83580746,L.,De Angelis
144805818,S.,Brunelli
4803956,F.,Relaix
34838522,M.,Buckingham
145455447,G.,Cossu
50855628,Genovaitė,Liobikienė
2242688969,Vilija,Šatienė
50854847,Mindaugas,Butkus
151150702,Ni,Made Kurniati
2080620934,Budi,Utomo
2185534838,Lulu,An
50082868,Jingwen,Tan
2146024813,Yuanyuan,Wang
2108638332,Siyu,Liu
50025818,Yongyong,Li
11499085,Lianjuan,Yang
1573044532,D.,Salas-Escabillas
2171100273,Jacee,S. Moore
2280411521,Daniel,W Long
2268190565,Megan,T. Hoffman
2258512805,D.,Rempinski
2258497247,Nina,G. Steele
47642858,H.,Crawford
48511012,L.,Robinson
6253077,L.,Hinder
6327107,R.,Pertwee
120987884,G.,Riedel
2055884581,B.,Lima
145378389,M.,Almeida
98070116,I.,Hosseinpour
40211557,J.,Agajo
2116299418,S.,Thomas
2102268268,N.,Gafai
2173942905,Shadrach,Sule
2173942291,Eneji,Ali
2173942885,Paul,Tizhe
1713791843,Dobrik,Georgiev
2008258460,Danilo,Numeroso
3224102,D.,Bacciu
2283768451,Pietro,Lió
2221728,S.,Kingham
38394509,G.,Fisher
2265353,Simon,Hales
9091733,Ionara,De Lima Wilson
4099495,P.,Bartie
145131856,A.,Zakharova
72600068,E.,Vekhter
145682491,E.,Rutter
83065128,J.,Critchley
46420580,L.,Orton
50194823,F.,Pearson
40908609,M.,Magnoli
47390571,A.,Floridi
49233730,D.,Giuliani
145957775,M.,Monti
6048697,E.,Segalini
31234609,Mahmoud,M. Daha
144198442,M.,E. Ibrahim
31451145,M.,Izzularab
2057451770,C.,Campos
2237011406,Rosa,de Gregorio
1404943802,R.,García-Nieto
144881617,F.,Gago
2054121803,P.,Ortiz
2083985,S.,Alemany
134904663,Zainab,Belal Lawhaishy
50391609,Anwar,Hasan Abdullah Othman
2369626419,Monika,Vishwakarma
2497955,N.,Kesswani
5591084,R.,Loopstra
143790907,A.,Reeves
143893511,B.,Barr
1404301089,D.,Taylor-Robinson
144228140,M.,Mckee
6569753,D.,Stuckler
2299863411,Song,Chen
2291837291,Dong-ting,Guo
2155683447,Da-Gui,Wang
2299915104,Fangbin,Wang
2332568647,Han,Tang
2107458637,Q.,Sun
2110638918,J.N.,Anderson
2444309,A.,Alouani
3597286,A.,Santangeli
6986613,S.,Mammola
1967577,A.,Lehikoinen
6453968,A.,Rajasärkkä
3060923,Andreas,Lindén
4686005,M.,Saastamoinen
2219600678,K.,S.
2057360811,M.,Vakili
36262324,H.,Hoekstra
52136783,Maciej,Bilicki
102768705,M.,Fortuna
144456393,K.,Kuijken
2249246857,A.,Wright
144500845,M.,Asgari
2111286483,Michael,J. I. Brown
1917350284,Elisabeth,Dombrovskij
102597912,T.,Erben
90494045,B.,Giblin
47705244,C.,Heymans
3121476,H.,Hildebrandt
2054415219,H.,Johnston
9916889,S.,Joudaki
100615132,A.,Kannawadi
2845289,Zhun,Xu
2122755492,Yan,Jin
143867238,J.,Bai
2267014924,Stephen,Y. Zhang
151212958,S.,Maddu
2364114591,Xiaojie,Qiu
2380020895,Victor,Chardès
2955690,Thibaut,Thonet
2067996,Germán,Kruszewski
120419790,Jos,Rozen
2375046949,Pierre,Erbacher
2257233215,Marc,Dymetman
4857152,M.,Jiwa
2075400606,Michael,Gordon
4205382,H.,Arnet
3764237,Hooi,C. Ee
2244897314,Max,Bulsara
